codigo_br,descricao_catmat,preco_unitario,qtd_itens_comprados,fornecedor,fabricante,nome_instituicao,ano_compra,mediana_produto,razao_vs_mediana
269603,"BISACODIL, DOSAGEM:5 MG",156.94,10,A & C COMERCIO VAREJISTA DE MEDICAMENTOS LTDA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,FUNDO MUNICIPAL DE SAUDE,2024,0.15,1046.2666666666667
272573,"BUSPIRONA CLORIDRATO, CONCENTRAÇÃO:10 MG",2089.0,600,ILG COMERCIAL LTDA,LIBBS FARMACEUTICA LTDA,CONSORCIO INTERMUNICIPAL DE SERVICOS DO VALE DO TAQUARI,2024,2.0599,1014.1268993640468
267581,"BECLOMETASONA DIPROPIONATO, APRESENTAÇÃO:SPRAY ORAL, DOSAGEM:250MCG/DOSE, CARACTERÍSTICAS ADICIONAIS:FRASCO DOSEADOR COM BOCAL AEROGADOR",26000.0,20,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.,CHIESI FARMACEUTICA LTDA,MUNICIPIO DE GUAXUPE,2025,25.935,1002.5062656641604
606368,"SAFINAMIDA, CONCENTRAÇÃO:50 MG",4890.0,270,PARTNER FARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA,ZAMBON LABORATORIOS FARMACEUTICOS LTDA,SECRETARIA DE ESTADO DA SAUDE,2025,4.88,1002.0491803278688
292399,"FITOMENADIONA, DOSAGEM:10 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",2000.0,4000,DROGAFONTE LTDA,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA,MUNICIPIO DE MAUA,2025,2.0,1000.0
267203,"DIPIRONA SÓDICA, DOSAGEM:500 MG",130.0,12,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,"PRATI, DONADUZZI & CIA LTDA",FUNDO MUNICIPAL DE SAUDE,2024,0.13,1000.0
267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",30.0,120,"SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAIS HOSPITALARES E ODONTOLOGICOS LTDA",GEOLAB INDUSTRIA FARMACEUTICA S/A,MUNICIPIO DE NAZARE DO PIAUI,2024,0.03,1000.0
268949,"AZITROMICINA, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL",6974.0,800,SUPRA DISTRIBUIDORA LTDA,"PRATI, DONADUZZI & CIA LTDA",MUNICIPIO DE DOURADOQUARA,2023,7.0,996.2857142857143
267663,"FUROSEMIDA, DOSAGEM:40 MG",59.24,15,ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA,SANTISA LABORATORIO FARMACEUTICO S.A,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DE CAIANA,2025,0.06,987.3333333333334
442508,"DISPOSITIVO P/ MEDIDAS ANTROPOMÉTRICAS, TIPO :TIPO BALANÇA PEDIÁTRICA, MODELO:ELÉTRICA, MATERIAL :GABINETE PLÁSTICO, COMPONENTE I:C/ VISOR E AJUSTE DIGITAL, COMPONENTE II:CONCHA ANATÔMICA EM POLIPROPILENO INJETADO, COMPONENTE III:PÉS REGULÁVEIS, ADICIONAL:MEMÓRIA, TRAVA, CAPACIDADE MÁXIMA CARGA:ATÉ 15 KG",614000.0,10,M.K.R. COMERCIO DE EQUIPAMENTOS LTDA,MARCOS RIBEIRO E CIA LTDA,FUNDO MUNICIPAL DE SAUDE,2024,629.99,974.6186447403927
268403,"CAPECITABINA, DOSAGEM:500 MG",2430.35,2,IASMINE SOARES BEZERRA,SUN FARMACEUTICA DO BRASIL LTDA,FUNDO MUNICIPAL DE SAUDE DE JUAZEIRO DO NORTE,2023,2.515,966.3419483101391
276283,"DESLANÓSIDO, DOSAGEM:0,2 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",1872.0,500,SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,MUNICIPIO DE FRANCISCO BELTRAO,2024,1.95,960.0
273710,"NIMESULIDA, DOSAGEM:100 MG",86.0,50,"SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAIS HOSPITALARES E ODONTOLOGICOS LTDA",GEOLAB INDUSTRIA FARMACEUTICA S/A,MUNICIPIO DE NAZARE DO PIAUI,2024,0.09,955.5555555555555
439259,"AXITINIBE, CONCENTRAÇÃO:5 MG",253090.0,2820,DISTRIBUICAO DE MEDICAMENTOS PAMED LTDA,PFIZER BRASIL LTDA,SECRETARIA DE ESTADO DE SAUDE - SES,2024,273.47614999999996,925.4554739051287
272434,"ANLODIPINO BESILATO, DOSAGEM:5 MG",26.66,1333,MAEVE PRODUTOS HOSPITALARES LTDA,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.,MUNICIPIO DE PIMENTA BUENO,2024,0.03,888.6666666666667
433023,"CITRATO DE CÁLCIO, COMPOSIÇÃO:ASSOCIADO AO COLECALCIFEROL (VIT.D), CONCENTRAÇÃO:CORRESPONDENDO A 500 MG DE CÁLCIO + 200 UI",138.94,20,EXCLUSIVA DISTRIBUIDORA DE MEDICAMENTOS LTDA,SAMTEC BIOTECNOLOGIA LTDA,MUNICIPIO DE SENADOR SA,2021,0.16,868.375
292237,"MESALAZINA, CONCENTRAÇÃO:400 MG",561.29,235380,MERCK S/A,MERCK S/A,SECRETARIA DE ESTADO DA SAUDE,2020,0.65,863.5230769230768
309436,"TRAMADOL CLORIDRATO, DOSAGEM:50 MG, FORMA FARMACÊUTICA:LIBERAÇÃO LENTA",256.7,3000,DISTRIBUIDORA OMEGA LTDA,LABORATORIO TEUTO BRASILEIRO S/A,FUNDO MUNICIPAL DE SAUDE,2022,0.3,855.6666666666666
331743,"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO:CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE:QUANTITATIVO DE CLORETOS, MÉTODO:COLORIMÉTRICO DE PONTO FINAL, APRESENTAÇÃO:TESTE",2000.0,1,M.S DIAGNOSTICA LTDA,ROCHE DIABETES CARE BRASIL LTDA,FUNSAUDE -FUNDACAO DE SAUDE PUBLICA DO MUNICIPIO DE SAO GABRIEL DO OESTE,2020,2.3779,841.07826233231
267512,"AMITRIPTILINA CLORIDRATO, DOSAGEM:25 MG",48.0,9,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.,FUNDO MUNICIPAL DE SAUDE,2024,0.06,800.0
267746,"SINVASTATINA, DOSAGEM:10 MG",55.0,5,"SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAIS HOSPITALARES E ODONTOLOGICOS LTDA",GEOLAB INDUSTRIA FARMACEUTICA S/A,MUNICIPIO DE NAZARE DO PIAUI,2024,0.07,785.7142857142857
269359,"AMPICILINA, DOSAGEM:250 MG",3000.0,2500,FLORESTA COMERCIO DE ARTIGOS DE PERFUMARIA LTDA,"PRATI, DONADUZZI & CIA LTDA",MUNICIPIO DE PAU D`ARCO,2022,3.94,761.4213197969543
366913,"GLICOSE, COMPOSIÇÃO:ASSOCIADA AO CLORETO DE SÓDIO, CONCENTRAÇAO:5% + 0,9%, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:SISTEMA FECHADO",3000.0,288,PARAFARMA MEDICAMENTOS E HOSPITALAR LTDA,FRESENIUS KABI BRASIL LTDA.,MUNICIPIO DE PAU D`ARCO,2022,4.0,750.0
267203,"DIPIRONA SÓDICA, DOSAGEM:500 MG",95.4,1,CEARENSE COMERCIO DE PRODUTOS HOSPITALARES EIRELI,GREENPHARMA QUIMICA E FARMACEUTICA EM RECUPERACAO JUDICIAL LTDA,FUNDO MUNICIPAL DE SAUDE DE CROATA,2025,0.13,733.8461538461538
412963,"SIMETICONA, CONCENTRAÇÃO:40 MG",80.0,2,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,RECKITT BENCKISER ( BRASIL ) LTDA.,FUNDO MUNICIPAL DE SAUDE,2024,0.11,727.2727272727273
466566,"PANTOPRAZOL, COMPOSIÇÃO:SÓDICO SESQUI-HIDRATADO, CONCENTRAÇÃO:20 MG, ADICIONAL:LIBERAÇÃO CONTROLADA",129.0048,6,FARMACIA SANTA MARIA LTDA,NOVARTIS BIOCIENCIAS SA,MUNICIPIO DE EMAS,2022,0.18,716.6933333333333
430404,"IBRUTINIBE, CONCENTRAÇÃO:140 MG",266097.6,720,CM HOSPITALAR S.A.,JANSSEN-CILAG FARMACEUTICA LTDA,FUNDO ESPECIAL DE SAUDE,2021,372.17999999999995,714.9701757214251
267778,"PARACETAMOL, DOSAGEM COMPRIMIDO:500 MG",64.28,20,SAFRAMED HOSPITALAR LTDA,HIPOLABOR FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2024,0.09,714.2222222222223
269851,"LIDOCAÍNA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM EPINEFRINA, DOSAGEM:2% + 1:100.000, APRESENTAÇÃO:INJETÁVEL",3680.0,20,DIMEBRAS COMERCIAL HOSPITALAR LTDA,HIPOLABOR FARMACEUTICA LTDA,MUNICIPIO DE IBATE,2021,5.2508,700.8455854346005
378432,"AGULHA ACUPUNTURA, MATERIAL:AÇO INOXIDÁVEL, TIPO:CAPILAR CILÍNDRICA (FILIFORME), ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, TAMANHO:0,25 X 30 MM, TIPO DE CABO:COM CABO, EM ESPIRAL, BAINHA:COM BAINHA PROTETORA, INDIVIDUAL",143.55,50,MEDMED COMERCIO DE MATERIAIS HOSPITALARES LTDA,ASTRA CIENTIFICA LTDA,MUNICIPIO DE ESTEIO,2025,0.20500000000000002,700.2439024390244
267772,"PROPRANOLOL CLORIDRATO, DOSAGEM:40 MG",27.66,6,JGM PRODUTOS PARA SAUDE LTDA,LABORATORIOS OSORIO DE MORAES LTDA,FUNDO MUNICIPAL DE SAUDE,2024,0.04,691.5
433023,"CITRATO DE CÁLCIO, COMPOSIÇÃO:ASSOCIADO AO COLECALCIFEROL (VIT.D), CONCENTRAÇÃO:CORRESPONDENDO A 500 MG DE CÁLCIO + 200 UI",108.5,12,DROGARIA COELHO & HIPOLITO LTDA,MOMENTA FARMACEUTICA LTDA.,MUNICIPIO DE ESTRELA DO SUL,2020,0.16,678.125
291770,"ESCITALOPRAM OXALATO, DOSAGEM:10 MG",162.04,4,VIP EMPREENDIMENTOS FARMACEUTICOS LTDA,EMS S/A,FUNDO MUNICIPAL DE SAUDE DE ITAPORANGA,2025,0.24,675.1666666666666
448608,"CARBONATO DE CÁLCIO, COMPOSIÇÃO:ASSOCIADO COM VITAMINA D3, CONCENTRAÇÃO:600 MG  + 400 UI, FORMA FARMACÊUTICA:COMPRIMIDO MASTIGÁVEL",89.9,2,DROGARIA BIOFARMA JUSSARA LTDA,MARJAN INDUSTRIA E COMERCIO LTDA,MUNICIPIO DE GUARARAPES,2023,0.1345,668.4014869888476
448608,"CARBONATO DE CÁLCIO, COMPOSIÇÃO:ASSOCIADO COM VITAMINA D3, CONCENTRAÇÃO:600 MG  + 400 UI, FORMA FARMACÊUTICA:COMPRIMIDO MASTIGÁVEL",89.9,1,DROGARIA BIOFARMA JUSSARA LTDA,MARJAN INDUSTRIA E COMERCIO LTDA,MUNICIPIO DE GUARARAPES,2022,0.1345,668.4014869888476
416525,"PIPETA, TIPO:WESTERGREN, GRADUAÇÃO:GRADUADA, CAPACIDADE:1 ML, MATERIAL:VIDRO, ESCALA:ESCALA 1 EM 1 MM",3920.0,30,GC LAB DIAGNOSTICOS LTDA,CRAL ARTIGOS PARA LABORATORIO LTDA,FUNDO MUNICIPAL DE SAUDE,2023,5.9,664.4067796610169
267676,"IBUPROFENO, DOSAGEM:600 MG",114.72,30,JGM PRODUTOS PARA SAUDE LTDA,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2024,0.177,648.135593220339
267283,"ESCOPOLAMINA BUTILBROMETO, DOSAGEM:10 MG",318.0,600,MAEVE PRODUTOS HOSPITALARES LTDA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,MUNICIPIO DE PIMENTA BUENO,2024,0.4948,642.6839126919967
448596,"PREDNISOLONA, COMPOSIÇÃO:FOSFATO SÓDICO, CONCENTRAÇÃO:5 MG",95.1,10,LUCINEIDE DE SOUSA CARVALHO  LTDA,SANVAL COMERCIO E INDUSTRIA LTDA,FUNDO MUNICIPAL DE SAUDE DE CONCEICAO DE CANINDE,2022,0.15,634.0
332349,"INDICADOR BIOLÓGICO, TIPO:SEGUNDA GERAÇÃO, APRESENTAÇÃO:AUTOCONTIDO, AMPOLA COM MEIO DE CULTURA, ESPÉCIE:BACILLUS STEAROTHERMOPHILLUS, CARACTERÍSTICAS ADICIONAIS:PARA ESTERILIZAÇÃO A VAPOR",2050.0,4,FABIO LUIZ BORGES - MEDICAMENTOS,3M DO BRASIL LTDA,FUNDO MUNICIPAL DE SAUDE DE MONCOES,2021,3.25,630.7692307692307
272838,"RILUZOL, DOSAGEM:50 MG",8836.04,3667,PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A,PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A,SECRETARIA DE ESTADO DA SAUDE,2020,14.09,627.1142654364799
292264,"MORFINA, APRESENTAÇÃO:SULFATO, CONCENTRAÇÃO:60MG, FORMA FARMACÊUTICA:LIBERAÇÃO CRONOGRAMADA",1311.0,2032,PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A,PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A,SECRETARIA DE ESTADO DA SAUDE,2020,2.0942499999999997,625.9997612510446
437552,"CANETA ALTA ROTAÇÃO, MATERIAL ROLAMENTO:ROLAMENTO CERÂMICA, VELOCIDADE MÁXIMA:VELOCIDADE MÁXIMA MENOR OU IGUAL 400.000 RPM, REFRIGERAÇÃO:3 OU MAIS FUROS, TROCA DE BROCAS:BOTÃO DE PRESSÃO(PB), TIPO CONEXÃO:CONEXÃO 2 FUROS, TIPO CABEÇA:CABEÇA PADRÃO",249990.0,60,"D-X INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA","D-X INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA",FUNDO MUNICIPAL DE SAUDE,2024,400.0,624.975
268255,"EPINEFRINA, DOSAGEM:1MG/ML, USO:SOLUÇÃO INJETÁVEL",1090.0,4440,RS - PRODUTOS HOSPITALARES LTDA,HIPOLABOR FARMACEUTICA LTDA,CONSORCIO INTERMUNICIPAL DE SERVICOS DO VALE DO TAQUARI,2024,1.7525,621.9686162624822
273009,"FLUOXETINA, DOSAGEM:20 MG",45.0,2,ENDOMED COM E REP DE MEDICAMENTOS LTDA,HIPOLABOR FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2024,0.0727,618.9821182943604
273009,"FLUOXETINA, DOSAGEM:20 MG",45.0,8,ENDOMED COM E REP DE MEDICAMENTOS LTDA,EMS S/A,FUNDO MUNICIPAL DE SAUDE,2024,0.0727,618.9821182943604
273009,"FLUOXETINA, DOSAGEM:20 MG",45.0,137,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.,HIPOLABOR FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2023,0.0727,618.9821182943604
267746,"SINVASTATINA, DOSAGEM:10 MG",43.03,40,CREMONESI & RODRIGUES LTDA,GERMED FARMACEUTICA LTDA,MUNICIPIO DE BROTAS,2022,0.07,614.7142857142857
271001,"DICLOFENACO, APRESENTAÇÃO:SAL SÓDICO, DOSAGEM:50MG, USO:AÇÃO PROLONGADA",41.38,40,"SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAIS HOSPITALARES E ODONTOLOGICOS LTDA",VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2020,0.07,591.1428571428571
269979,"COMPRESSA GAZE, MATERIAL:TECIDO 100% ALGODÃO, TIPO:11 FIOS/CM2, MODELO:COR BRANCA,ISENTA DE IMPUREZAS, CAMADAS:8 CAMADAS, LARGURA:7,50 CM, COMPRIMENTO:7,50 CM, DOBRAS:5 DOBRAS, CARACTERÍSTICAS ADICIONAIS:ESTÉRIL,DESCARTÁVEL",259.0,2400000,M MAGALHAES PRODUTOS HOSPITALAR LTDA,POLAR FIX INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA,FUNDO MUNICIPAL DE SAUDE,2020,0.44,588.6363636363636
439679,"SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:3 ML, TIPO BICO:BICO CENTRAL LUER LOCK OU SLIP, TIPO VEDAÇÃO:ÊMBOLO DE BORRACHA, ADICIONAL:GRADUADA, NUMERADA, TIPO AGULHA:C/ AGULHA 25 G X 1"", COMPONENTE ADICIONAL:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL",122.03,30,COVAN - COMERCIO VAREJISTA E ATACADISTA DO NORTE LTDA,SALDANHA RODRIGUES LTDA,FUNDO MUNICIPAL DE SAUDE,2023,0.21,581.0952380952381
267688,"METILDOPA, DOSAGEM:500 MG",500.0,12,"SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAIS HOSPITALARES E ODONTOLOGICOS LTDA",GEOLAB INDUSTRIA FARMACEUTICA S/A,MUNICIPIO DE NAZARE DO PIAUI,2024,0.87,574.7126436781609
272333,"DIMENIDRINATO, APRESENTAÇÃO:ASSOCIADO COM PIRIDOXINA CLORIDRATO, DOSAGEM:50MG + 10MG",315.0,500,MAEVE PRODUTOS HOSPITALARES LTDA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,MUNICIPIO DE PIMENTA BUENO,2024,0.5635,559.0062111801242
410020,"ELTROMBOPAG OLAMINA, CONCENTRAÇÃO:50 MG",128976.12,546,CM HOSPITALAR S.A.,NOVARTIS BIOCIENCIAS SA,FUNDO ESPECIAL DE SAUDE,2021,231.95999999999998,556.0274185204346
268128,"LEVOMEPROMAZINA, DOSAGEM:25 MG",220.0,3,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,FUNDO MUN.DE SAUDE DE SAO MAMEDE-PB,2024,0.41,536.5853658536586
268128,"LEVOMEPROMAZINA, DOSAGEM:25 MG",220.0,3,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,SANOFI MEDLEY FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE DE BASTOS,2023,0.41,536.5853658536586
268504,"ONDANSETRONA CLORIDRATO, DOSAGEM:2 MG/ML, INDICAÇÃO:INJETÁVEL",890.0,1,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA,FUNDO MUNICIPAL DE SAUDE,2024,1.7,523.5294117647059
474741,"ÁCIDO ASCÓRBICO, CONCENTRAÇÃO:500 MG, FORMA FARMACEUTICA:LIBERAÇÃO PROLONGADA",123.9,23,"SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAIS HOSPITALARES E ODONTOLOGICOS LTDA",PROCTER & GAMBLE DO BRASIL LTDA.,MUNICIPIO DE NAZARE DO PIAUI - SECRETARIA DE SAUDE,2022,0.24,516.25
442259,"PANTOPRAZOL, COMPOSIÇÃO:SÓDICO SESQUI-HIDRATADO, CONCENTRAÇÃO:40 MG, ADICIONAL:LIBERAÇÃO CONTROLADA",129.0048,6,FARMACIA SANTA MARIA LTDA,GERMED FARMACEUTICA LTDA,MUNICIPIO DE EMAS,2022,0.25,516.0192
272809,"LAMOTRIGINA, DOSAGEM:100 MG",138.95,70,PRO-REMEDIOS DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS E COSMETICOS LTDA,TORRENT DO BRASIL LTDA,MUNICIPIO DE BROTAS,2022,0.27,514.6296296296296
442837,"DIETA ENTERAL, INDICAÇÃO:MÓDULO DE PTN, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, FONTE DE PROTEÍNA:PTN SORO LEITE, CARACTERÍSTICAS ADICIONAIS:ISENTA LACTOSE E GLÚTEN",134.0,100,INFINITA COMERCIO E SERVICOS LTDA,NESTLE BRASIL LTDA.,FUNDO MUNICIPAL DE SAUDE,2025,0.262,511.4503816793893
267660,"FENOBARBITAL SÓDICO, DOSAGEM:100 MG",72.0,5,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,FUNDO MUNICIPAL DE SAUDE,2024,0.141,510.6382978723405
272832,"QUETIAPINA, DOSAGEM:100 MG",311.64,39,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,ASTRAZENECA DO BRASIL LTDA.,SECRETARIA DE ESTADO DA SAUDE - SES,2024,0.6205,502.2401289282836
267502,"ÁCIDO ACETILSALICÍLICO, DOSAGEM:100 MG",20.0,10,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,IMEC-INDUSTRIA DE MEDICAMENTOS CUSTODIA LTDA,FUNDO MUN.DE SAUDE DE SAO MAMEDE-PB,2024,0.04,500.0
267651,"ENALAPRIL MALEATO, DOSAGEM:10 MG",20.0,4,FF DISTRIBUIDORA LTDA,HIPOLABOR FARMACEUTICA LTDA,SSFUNDO MUNICIPAL DE SAUDE DE SERRARIA - PB,2025,0.04,500.0
267651,"ENALAPRIL MALEATO, DOSAGEM:10 MG",20.0,4,FF DISTRIBUIDORA LTDA,HIPOLABOR FARMACEUTICA LTDA,SSFUNDO MUNICIPAL DE SAUDE DE SERRARIA - PB,2025,0.04,500.0
267502,"ÁCIDO ACETILSALICÍLICO, DOSAGEM:100 MG",20.0,2,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA.,FUNDO MUNICIPAL DE SAUDE,2024,0.04,500.0
267674,"HIDROCLOROTIAZIDA, DOSAGEM:25 MG",15.0,6,DROGAFONTE LTDA,CIMED INDUSTRIA S.A.,FUNDO MUNICIPAL DE SAUDE,2024,0.03,500.0
267502,"ÁCIDO ACETILSALICÍLICO, DOSAGEM:100 MG",20.0,6,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA.,FUNDO MUN.DE SAUDE DE SAO MAMEDE-PB,2024,0.04,500.0
267674,"HIDROCLOROTIAZIDA, DOSAGEM:25 MG",15.0,6,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,CIMED INDUSTRIA S.A.,FUNDO MUNICIPAL DE SAUDE,2024,0.03,500.0
267689,"METILDOPA, DOSAGEM:250 MG",200.0,10000,R N F DE SOUZA & CIA LTDA,"PRATI, DONADUZZI & CIA LTDA",MUNICIPIO DE ESPIGAO D'OESTE,2024,0.41,487.8048780487805
267729,"NIFEDIPINO, DOSAGEM:20 MG",62.7,30,"SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAIS HOSPITALARES E ODONTOLOGICOS LTDA",GEOLAB INDUSTRIA FARMACEUTICA S/A,FUNDO MUNICIPAL DE SAUDE DE CONCEICAO DE CANINDE,2020,0.13,482.3076923076923
442837,"DIETA ENTERAL, INDICAÇÃO:MÓDULO DE PTN, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, FONTE DE PROTEÍNA:PTN SORO LEITE, CARACTERÍSTICAS ADICIONAIS:ISENTA LACTOSE E GLÚTEN",124.8,180,VIDA FORTE NUTRIENTES INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS LTDA,VIDA FORTE NUTRIENTES INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS LTDA,MUNICIPIO DE TEIXEIRA DE FREITAS,2022,0.262,476.3358778625954
282881,"ROSUVASTATINA, COMPOSIÇÃO:CÁLCICA, CONCENTRAÇÃO:10 MG",140.37,9,A & C COMERCIO VAREJISTA DE MEDICAMENTOS LTDA,LIBBS FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2024,0.3,467.90000000000003
282881,"ROSUVASTATINA, COMPOSIÇÃO:CÁLCICA, CONCENTRAÇÃO:10 MG",140.37,8,A & C COMERCIO VAREJISTA DE MEDICAMENTOS LTDA,LIBBS FARMACEUTICA LTDA,FUNDO MUNICIPAL DE SAUDE,2024,0.3,467.90000000000003
417795,"SERINGA LABORATÓRIO, TIPO:TIPO PONTEIRA, MATERIAL:POLIPROPILENO, CAPACIDADE:1,0 ML, GRADUAÇÃO:GRADUADA, ADICIONAL:PARA PIPETA REPETIÇÃO, ESTERILIDADE:ESTÉRIL, LIVRE DE DNASE E RNASE, TIPO USO:DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL",145.0,3,CIRURGICA OLIMPIO LTDA,DESCARPACK DESCARTAVEIS DO BRASIL LTDA,FUNDO MUNICIPAL DE SAUDE DE MONCOES,2022,0.31,467.741935483871
442259,"PANTOPRAZOL, COMPOSIÇÃO:SÓDICO SESQUI-HIDRATADO, CONCENTRAÇÃO:40 MG, ADICIONAL:LIBERAÇÃO CONTROLADA",116.76,6,FARMACIA SANTA MARIA LTDA,NOVARTIS BIOCIENCIAS SA,MUNICIPIO DE EMAS,2022,0.25,467.04
442754,"GLICLAZIDA, CONCENTRAÇÃO:30 MG, FORMA FARMACÊUTICA:LIBERAÇÃO PROLONGADA",83.36,14,ALMEIDA FARMACEUTICA LTDA,LABORATORIOS SERVIER DO BRASIL LTDA,FUNDO MUNICIPAL DE SAUDE DE ITAPORANGA,2025,0.18,463.11111111111114
292427,"DEXAMETASONA, DOSAGEM:4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",850.0,1,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,LABORATORIO TEUTO BRASILEIRO S/A,MUNICIPIO DE EMAS,2023,1.895,448.54881266490764
292427,"DEXAMETASONA, DOSAGEM:4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",850.0,1,EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA,FUNDO MUNICIPAL DE SAUDE,2024,1.895,448.54881266490764
458278,"ACALABRUTINIBE, CONCENTRAÇÃO:100 MG",221310.0,360,ASTRAZENECA DO BRASIL LTDA.,ASTRAZENECA DO BRASIL LTDA.,FUNDO ESPECIAL DE SAUDE,2022,494.08,447.92341321243526
282983,"SULFAMETOXAZOL, COMPOSIÇÃO:ASSOCIADO À TRIMETROPIMA, CONCENTRAÇÃO:200MG + 40MG, TIPO MEDICAMENTO:SOLUÇÃO INJETÁVEL",2000.0,5000,FLORESTA COMERCIO DE ARTIGOS DE PERFUMARIA LTDA,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,MUNICIPIO DE PAU D`ARCO,2022,4.5,444.44444444444446
